iter,current_best,gbest_value
4479,0.1741924060,0.1739930184
4480,0.1748579289,0.1739930184
4481,0.1749062788,0.1739930184
4482,0.1767334475,0.1739930184
4483,0.1749964810,0.1739930184
4484,0.1733782499,0.1733782499
4485,0.1751875976,0.1733782499
4486,0.1742501304,0.1733782499
4487,0.1734925474,0.1733782499
4488,0.1732876758,0.1732876758
4489,0.1732931994,0.1732876758
4490,0.1734865141,0.1732876758
4491,0.1735096736,0.1732876758
4492,0.1731997874,0.1731997874
4493,0.1730413343,0.1730413343
4494,0.1729718517,0.1729718517
4495,0.1729529337,0.1729529337
4496,0.1729612694,0.1729529337
4497,0.1729265969,0.1729265969
4498,0.1729065840,0.1729065840
4499,0.1728955181,0.1728955181
4500,0.1728898299,0.1728898299
4501,0.1728873046,0.1728873046
4502,0.1728865806,0.1728865806
4503,0.1728868309,0.1728865806
4504,0.1728830959,0.1728830959
4505,0.1728810541,0.1728810541
4506,0.1728800261,0.1728800261
4507,0.1728795912,0.1728795912
4508,0.1728794914,0.1728794914
4509,0.1728795702,0.1728794914
4510,0.1728799676,0.1728794914
4511,0.1728799468,0.1728794914
4512,0.1728791000,0.1728791000
4513,0.1728784276,0.1728784276
4514,0.1728778929,0.1728778929
4515,0.1728774672,0.1728774672
4516,0.1728771279,0.1728771279
4517,0.1728768573,0.1728768573
4518,0.1728766413,0.1728766413
4519,0.1728764689,0.1728764689
4520,0.1728763312,0.1728763312
4521,0.1728762212,0.1728762212
4522,0.1728761333,0.1728761333
4523,0.1728760630,0.1728760630
4524,0.1728760068,0.1728760068
4525,0.1728759619,0.1728759619
4526,0.1728759260,0.1728759260
4527,0.1728758972,0.1728758972
4528,0.1728758742,0.1728758742
4529,0.1728758559,0.1728758559
4530,0.1728758412,0.1728758412
4531,0.1728758294,0.1728758294
4532,0.1728758200,0.1728758200
4533,0.1728758125,0.1728758125
4534,0.1728758064,0.1728758064
4535,0.1728758016,0.1728758016
4536,0.1728757978,0.1728757978
4537,0.1728757947,0.1728757947
4538,0.1728757922,0.1728757922
4539,0.1728757903,0.1728757903
4540,0.1728757887,0.1728757887
4541,0.1728757874,0.1728757874
4542,0.1728757864,0.1728757864
4543,0.1728757856,0.1728757856
4544,0.1728757850,0.1728757850
4545,0.1728757844,0.1728757844
4546,0.1728757840,0.1728757840
4547,0.1728757837,0.1728757837
4548,0.1728757834,0.1728757834
4549,0.1728757832,0.1728757832
4550,0.1728757831,0.1728757831
4551,0.1728757829,0.1728757829
4552,0.1728757828,0.1728757828
4553,0.1728757827,0.1728757827
4554,0.1728757827,0.1728757827
4555,0.1728757826,0.1728757826
4556,0.1728757826,0.1728757826
4557,0.1728757825,0.1728757825
4558,0.1728757825,0.1728757825
4559,0.1728757825,0.1728757825
4560,0.1728757824,0.1728757824
4561,0.1728757824,0.1728757824
4562,0.1728757824,0.1728757824
4563,0.1728757824,0.1728757824
4564,0.1728757824,0.1728757824
4565,0.1728757824,0.1728757824
4566,0.1728757824,0.1728757824
4567,0.1668949832,0.1668949832
4568,0.1687972480,0.1668949832
4569,0.1707242024,0.1668949832
4570,0.1646281819,0.1646281819
4571,0.1730367247,0.1646281819
4572,0.1650940137,0.1646281819
4573,0.1665054382,0.1646281819
4574,0.1660826025,0.1646281819
4575,0.1674071372,0.1646281819
4576,0.1653951115,0.1646281819
4577,0.1642794429,0.1642794429
4578,0.1659545998,0.1642794429
4579,0.1640680280,0.1640680280
4580,0.1642330977,0.1640680280
4581,0.1638999682,0.1638999682
4582,0.1640217409,0.1638999682
4583,0.1640261793,0.1638999682
4584,0.1641735544,0.1638999682
4585,0.1639776748,0.1638999682
4586,0.1640071977,0.1638999682
4587,0.1637015384,0.1637015384
4588,0.1635686305,0.1635686305
4589,0.1635337754,0.1635337754
4590,0.1635516417,0.1635337754
4591,0.1635950787,0.1635337754
4592,0.1636504960,0.1635337754
4593,0.1635782849,0.1635337754
4594,0.1635545929,0.1635337754
4595,0.1635334212,0.1635334212
4596,0.1635293856,0.1635293856
4597,0.1635344146,0.1635293856
4598,0.1634980723,0.1634980723
4599,0.1634725847,0.1634725847
4600,0.1634544897,0.1634544897
4601,0.1634414828,0.1634414828
4602,0.1634320173,0.1634320173
4603,0.1634250467,0.1634250467
4604,0.1634198553,0.1634198553
4605,0.1634159486,0.1634159486
4606,0.1634129810,0.1634129810
4607,0.1634107079,0.1634107079
4608,0.1634089540,0.1634089540
4609,0.1634075922,0.1634075922
4610,0.1634065293,0.1634065293
4611,0.1634056959,0.1634056959
4612,0.1634050400,0.1634050400
4613,0.1620063734,0.1620063734
4614,0.1675003006,0.1620063734
4615,0.1576394163,0.1576394163
4616,0.1579150304,0.1576394163
4617,0.1581966066,0.1576394163
4618,0.1642289580,0.1576394163
4619,0.1599363555,0.1576394163
4620,0.1574884028,0.1574884028
4621,0.1586946722,0.1574884028
4622,0.1577293321,0.1574884028
4623,0.1583822104,0.1574884028
4624,0.1590188341,0.1574884028
4625,0.1584589811,0.1574884028
4626,0.1578477283,0.1574884028
4627,0.1576752347,0.1574884028
4628,0.1588425338,0.1574884028
4629,0.1585785556,0.1574884028
4630,0.1575212144,0.1574884028
4631,0.1582158010,0.1574884028
4632,0.1590612862,0.1574884028
4633,0.1585374158,0.1574884028
4634,0.1580416943,0.1574884028
4635,0.1582032193,0.1574884028
4636,0.1594340973,0.1574884028
4637,0.1585405527,0.1574884028
4638,0.1566234423,0.1566234423
4639,0.1580719622,0.1566234423
4640,0.1573896936,0.1566234423
4641,0.1567577929,0.1566234423
4642,0.1584023662,0.1566234423
4643,0.1556188197,0.1556188197
4644,0.1585026923,0.1556188197
4645,0.1537232093,0.1537232093
4646,0.1553199954,0.1537232093
4647,0.1542201143,0.1537232093
4648,0.1560655022,0.1537232093
4649,0.1538374707,0.1537232093
4650,0.1540741192,0.1537232093
4651,0.1549026582,0.1537232093
4652,0.1523748916,0.1523748916
4653,0.1533204751,0.1523748916
4654,0.1537893016,0.1523748916
4655,0.1522559620,0.1522559620
4656,0.1531132628,0.1522559620
4657,0.1535168865,0.1522559620
4658,0.1527080222,0.1522559620
4659,0.1532265902,0.1522559620
4660,0.1531807646,0.1522559620
4661,0.1543615052,0.1522559620
4662,0.1510929282,0.1510929282
4663,0.1502060578,0.1502060578
4664,0.1487665190,0.1487665190
4665,0.1496333216,0.1487665190
4666,0.1475734003,0.1475734003
4667,0.1492106265,0.1475734003
4668,0.1478606395,0.1475734003
4669,0.1470215476,0.1470215476
4670,0.1473456110,0.1470215476
4671,0.1470203252,0.1470203252
4672,0.1478404579,0.1470203252
4673,0.1473379687,0.1470203252
4674,0.1469871052,0.1469871052
4675,0.1476402228,0.1469871052
4676,0.1473679813,0.1469871052
4677,0.1470565220,0.1469871052
4678,0.1470699657,0.1469871052
4679,0.1470572027,0.1469871052
4680,0.1463949559,0.1463949559
4681,0.1466183627,0.1463949559
4682,0.1462405695,0.1462405695
4683,0.1463229816,0.1462405695
4684,0.1461274774,0.1461274774
4685,0.1460964999,0.1460964999
4686,0.1461368268,0.1460964999
4687,0.1460910974,0.1460910974
4688,0.1456111311,0.1456111311
4689,0.1460156849,0.1456111311
4690,0.1456431223,0.1456111311
4691,0.1460132329,0.1456111311
4692,0.1458061543,0.1456111311
4693,0.1458974553,0.1456111311
4694,0.1461512541,0.1456111311
4695,0.1464783588,0.1456111311
4696,0.1452621946,0.1452621946
4697,0.1473155285,0.1452621946
4698,0.1449947201,0.1449947201
4699,0.1458598525,0.1449947201
4700,0.1447574441,0.1447574441
4701,0.1441127093,0.1441127093
4702,0.1452833594,0.1441127093
4703,0.1446134407,0.1441127093
4704,0.1443353689,0.1441127093
4705,0.1445341212,0.1441127093
4706,0.1454174221,0.1441127093
4707,0.1441015278,0.1441015278
4708,0.1453368840,0.1441015278
4709,0.1447089580,0.1441015278
4710,0.1443800999,0.1441015278
4711,0.1437596959,0.1437596959
4712,0.1437847396,0.1437596959
4713,0.1438093060,0.1437596959
4714,0.1440165799,0.1437596959
4715,0.1440163646,0.1437596959
4716,0.1439513098,0.1437596959
4717,0.1428492011,0.1428492011
4718,0.1391702550,0.1391702550
4719,0.1415142341,0.1391702550
4720,0.1397225662,0.1391702550
4721,0.1445923981,0.1391702550
4722,0.1389737084,0.1389737084
4723,0.1409801867,0.1389737084
4724,0.1395196529,0.1389737084
4725,0.1419649159,0.1389737084
4726,0.1432683141,0.1389737084
4727,0.1436787333,0.1389737084
4728,0.1410549972,0.1389737084
4729,0.1417368636,0.1389737084
4730,0.1417208866,0.1389737084
4731,0.1409752915,0.1389737084
4732,0.1418380134,0.1389737084
4733,0.1424684289,0.1389737084
4734,0.1456099916,0.1389737084
4735,0.1422059291,0.1389737084
4736,0.1404748621,0.1389737084
4737,0.1413661799,0.1389737084
4738,0.1395728108,0.1389737084
4739,0.1385091906,0.1385091906
4740,0.1402820626,0.1385091906
4741,0.1390679008,0.1385091906
4742,0.1396937168,0.1385091906
4743,0.1406592194,0.1385091906
4744,0.1395347513,0.1385091906
4745,0.1394137047,0.1385091906
4746,0.1377516395,0.1377516395
4747,0.1399976125,0.1377516395
4748,0.1385508676,0.1377516395
4749,0.1382028473,0.1377516395
4750,0.1392929720,0.1377516395
4751,0.1384524670,0.1377516395
4752,0.1395017754,0.1377516395
4753,0.1399862687,0.1377516395
4754,0.1373347761,0.1373347761
4755,0.1370412952,0.1370412952
4756,0.1382916954,0.1370412952
4757,0.1378510778,0.1370412952
4758,0.1383764343,0.1370412952
4759,0.1391161982,0.1370412952
4760,0.1403426174,0.1370412952
4761,0.1371808846,0.1370412952
4762,0.1382345611,0.1370412952
4763,0.1395254203,0.1370412952
4764,0.1385321269,0.1370412952
4765,0.1364365317,0.1364365317
4766,0.1361409631,0.1361409631
4767,0.1367898328,0.1361409631
4768,0.1369109051,0.1361409631
4769,0.1359427724,0.1359427724
4770,0.1365100323,0.1359427724
4771,0.1355036071,0.1355036071
4772,0.1350625875,0.1350625875
4773,0.1349430291,0.1349430291
4774,0.1349967053,0.1349430291
4775,0.1348727842,0.1348727842
4776,0.1347858426,0.1347858426
4777,0.1347240961,0.1347240961
4778,0.1346796963,0.1346796963
4779,0.1346473750,0.1346473750
4780,0.1346235653,0.1346235653
4781,0.1346058280,0.1346058280
4782,0.1345924768,0.1345924768
4783,0.1345823326,0.1345823326
4784,0.1345745607,0.1345745607
4785,0.1345685632,0.1345685632
4786,0.1345639058,0.1345639058
4787,0.1345602700,0.1345602700
4788,0.1345574190,0.1345574190
4789,0.1345551751,0.1345551751
4790,0.1345534035,0.1345534035
4791,0.1345520014,0.1345520014
4792,0.1345508894,0.1345508894
4793,0.1345500060,0.1345500060
4794,0.1345493032,0.1345493032
4795,0.1345487435,0.1345487435
4796,0.1345482974,0.1345482974
4797,0.1345479415,0.1345479415
4798,0.1345476575,0.1345476575
4799,0.1345474307,0.1345474307
4800,0.1345472495,0.1345472495
4801,0.1345471048,0.1345471048
4802,0.1345469891,0.1345469891
4803,0.1345468966,0.1345468966
4804,0.1345468227,0.1345468227
4805,0.1345467635,0.1345467635
4806,0.1345467163,0.1345467163
4807,0.1345466785,0.1345466785
4808,0.1345466482,0.1345466482
4809,0.1345466240,0.1345466240
4810,0.1345466047,0.1345466047
4811,0.1345465892,0.1345465892
4812,0.1345465768,0.1345465768
4813,0.1345465669,0.1345465669
4814,0.1345465590,0.1345465590
4815,0.1345465527,0.1345465527
4816,0.1345465476,0.1345465476
4817,0.1345465435,0.1345465435
4818,0.1345465403,0.1345465403
4819,0.1345465377,0.1345465377
4820,0.1345465356,0.1345465356
4821,0.1345465340,0.1345465340
4822,0.1345465326,0.1345465326
4823,0.1345465316,0.1345465316
4824,0.1345465307,0.1345465307
4825,0.1345465300,0.1345465300
4826,0.1345465295,0.1345465295
4827,0.1345465290,0.1345465290
4828,0.1345465287,0.1345465287
4829,0.1345465284,0.1345465284
4830,0.1345465282,0.1345465282
4831,0.1322727148,0.1322727148
4832,0.1376052021,0.1322727148
4833,0.1332461970,0.1322727148
4834,0.1330500318,0.1322727148
4835,0.1323596484,0.1322727148
4836,0.1362057585,0.1322727148
4837,0.1378293980,0.1322727148
4838,0.1324325305,0.1322727148
4839,0.1323846262,0.1322727148
4840,0.1325620956,0.1322727148
4841,0.1381871885,0.1322727148
4842,0.1350187271,0.1322727148
4843,0.1345048950,0.1322727148
4844,0.1349294479,0.1322727148
4845,0.1336645968,0.1322727148
4846,0.1340108052,0.1322727148
4847,0.1326869096,0.1322727148
4848,0.1347476893,0.1322727148
4849,0.1328346405,0.1322727148
4850,0.1333839775,0.1322727148
4851,0.1369597222,0.1322727148
4852,0.1335139349,0.1322727148
4853,0.1343962540,0.1322727148
4854,0.1330145196,0.1322727148
4855,0.1362596632,0.1322727148
4856,0.1323537192,0.1322727148
4857,0.1327984162,0.1322727148
4858,0.1333642038,0.1322727148
4859,0.1354090543,0.1322727148
4860,0.1328252031,0.1322727148
4861,0.1367557364,0.1322727148
4862,0.1325599533,0.1322727148
4863,0.1338638606,0.1322727148
4864,0.1319139788,0.1319139788
4865,0.1318783100,0.1318783100
4866,0.1328259558,0.1318783100
4867,0.1317536307,0.1317536307
4868,0.1317040952,0.1317040952
4869,0.1321818279,0.1317040952
4870,0.1319218089,0.1317040952
4871,0.1320843058,0.1317040952
4872,0.1320586804,0.1317040952
4873,0.1333583779,0.1317040952
4874,0.1347013905,0.1317040952
4875,0.1327505963,0.1317040952
4876,0.1355202342,0.1317040952
4877,0.1364960733,0.1317040952
4878,0.1316981596,0.1316981596
4879,0.1360177011,0.1316981596
4880,0.1323838314,0.1316981596
4881,0.1334190642,0.1316981596
4882,0.1366471511,0.1316981596
4883,0.1375094972,0.1316981596
4884,0.1307303326,0.1307303326
4885,0.1358552361,0.1307303326
4886,0.1320785227,0.1307303326
4887,0.1339018840,0.1307303326
4888,0.1323123363,0.1307303326
4889,0.1375285559,0.1307303326
4890,0.1332808631,0.1307303326
4891,0.1316272969,0.1307303326
4892,0.1328029221,0.1307303326
4893,0.1337944514,0.1307303326
4894,0.1361419091,0.1307303326
4895,0.1350120991,0.1307303326
4896,0.1328712291,0.1307303326
4897,0.1358619117,0.1307303326
4898,0.1320993136,0.1307303326
4899,0.1321192391,0.1307303326
4900,0.1316793570,0.1307303326
4901,0.1330010047,0.1307303326
4902,0.1318575746,0.1307303326
4903,0.1331497363,0.1307303326
4904,0.1354114345,0.1307303326
4905,0.1322085242,0.1307303326
4906,0.1321712157,0.1307303326
4907,0.1333842279,0.1307303326
4908,0.1337713558,0.1307303326
4909,0.1340234803,0.1307303326
4910,0.1313307677,0.1307303326
4911,0.1324730544,0.1307303326
4912,0.1317910406,0.1307303326
4913,0.1326288365,0.1307303326
4914,0.1320833682,0.1307303326
4915,0.1315189784,0.1307303326
4916,0.1328252573,0.1307303326
4917,0.1329820046,0.1307303326
4918,0.1308886572,0.1307303326
4919,0.1335931237,0.1307303326
4920,0.1313397435,0.1307303326
4921,0.1323795535,0.1307303326
4922,0.1312503052,0.1307303326
4923,0.1327562096,0.1307303326
4924,0.1318743548,0.1307303326
4925,0.1309434494,0.1307303326
4926,0.1324429520,0.1307303326
4927,0.1335668996,0.1307303326
4928,0.1329196278,0.1307303326
4929,0.1313110421,0.1307303326
4930,0.1352749017,0.1307303326
4931,0.1325430260,0.1307303326
4932,0.1323649525,0.1307303326
4933,0.1319024949,0.1307303326
4934,0.1324301962,0.1307303326
4935,0.1336872115,0.1307303326
4936,0.1328573183,0.1307303326
4937,0.1357528074,0.1307303326
4938,0.1322763937,0.1307303326
4939,0.1319633082,0.1307303326
4940,0.1333015481,0.1307303326
4941,0.1355346948,0.1307303326
4942,0.1314342570,0.1307303326
4943,0.1320607303,0.1307303326
4944,0.1306619003,0.1306619003
4945,0.1317553025,0.1306619003
4946,0.1307304848,0.1306619003
4947,0.1310122203,0.1306619003
4948,0.1306460560,0.1306460560
4949,0.1313400626,0.1306460560
4950,0.1307894204,0.1306460560
4951,0.1308900867,0.1306460560
4952,0.1308330008,0.1306460560
4953,0.1315634454,0.1306460560
4954,0.1322016511,0.1306460560
4955,0.1314076532,0.1306460560
4956,0.1315732453,0.1306460560
4957,0.1307216958,0.1306460560
4958,0.1314048347,0.1306460560
4959,0.1308802228,0.1306460560
4960,0.1306189100,0.1306189100
4961,0.1321347519,0.1306189100
4962,0.1309404418,0.1306189100
4963,0.1307582822,0.1306189100
4964,0.1311836476,0.1306189100
4965,0.1315074326,0.1306189100
4966,0.1303800975,0.1303800975
4967,0.1309180700,0.1303800975
4968,0.1311522961,0.1303800975
4969,0.1313346879,0.1303800975
4970,0.1312691027,0.1303800975
4971,0.1303396865,0.1303396865
4972,0.1301921328,0.1301921328
4973,0.1304557379,0.1301921328
4974,0.1305092628,0.1301921328
4975,0.1302600851,0.1301921328
4976,0.1303268246,0.1301921328
4977,0.1300949714,0.1300949714
4978,0.1302632787,0.1300949714
4979,0.1301160870,0.1300949714
4980,0.1301692769,0.1300949714
4981,0.1301890696,0.1300949714
4982,0.1302274098,0.1300949714
4983,0.1301727807,0.1300949714
4984,0.1301707817,0.1300949714
4985,0.1301368564,0.1300949714
4986,0.1300405284,0.1300405284
4987,0.1300585930,0.1300405284
4988,0.1300240181,0.1300240181
4989,0.1300553551,0.1300240181
4990,0.1297693673,0.1297693673
4991,0.1300824052,0.1297693673
4992,0.1297355334,0.1297355334
4993,0.1298568489,0.1297355334
4994,0.1298076944,0.1297355334
4995,0.1296188334,0.1296188334
4996,0.1297440647,0.1296188334
4997,0.1291712400,0.1291712400
4998,0.1293485288,0.1291712400
4999,0.1290082459,0.1290082459
5000,0.1290488790,0.1290082459
5001,0.1289489196,0.1289489196
5002,0.1289759941,0.1289489196
5003,0.1289719231,0.1289489196
5004,0.1289514377,0.1289489196
5005,0.1288747318,0.1288747318
5006,0.1288680899,0.1288680899
5007,0.1286690475,0.1286690475
5008,0.1287123229,0.1286690475
5009,0.1287281680,0.1286690475
5010,0.1286882371,0.1286690475
5011,0.1169348682,0.1169348682
5012,0.1400359600,0.1169348682
5013,0.1145957437,0.1145957437
5014,0.1267802503,0.1145957437
5015,0.1155622741,0.1145957437
5016,0.1262641890,0.1145957437
5017,0.1261809057,0.1145957437
5018,0.1204609565,0.1145957437
5019,0.1203765633,0.1145957437
5020,0.1175410157,0.1145957437
5021,0.1223011348,0.1145957437
5022,0.1374600577,0.1145957437
5023,0.1267093954,0.1145957437
5024,0.1200195647,0.1145957437
5025,0.1218502421,0.1145957437
5026,0.1260406172,0.1145957437
5027,0.1190738796,0.1145957437
5028,0.1198933719,0.1145957437
5029,0.1270822907,0.1145957437
5030,0.1198069834,0.1145957437
5031,0.1192670554,0.1145957437
5032,0.1132956618,0.1132956618
5033,0.1229166409,0.1132956618
5034,0.1144622269,0.1132956618
5035,0.1194813063,0.1132956618
5036,0.1159265876,0.1132956618
5037,0.1159332612,0.1132956618
5038,0.1199620809,0.1132956618
5039,0.1173205304,0.1132956618
5040,0.1143462613,0.1132956618
5041,0.1167310003,0.1132956618
5042,0.1139359087,0.1132956618
5043,0.1137732365,0.1132956618
5044,0.1197272562,0.1132956618
5045,0.1145332826,0.1132956618
5046,0.1135903112,0.1132956618
5047,0.1173034784,0.1132956618
5048,0.1160607736,0.1132956618
5049,0.1162663798,0.1132956618
5050,0.1139326731,0.1132956618
5051,0.1159392580,0.1132956618
5052,0.1161346631,0.1132956618
5053,0.1176589553,0.1132956618
5054,0.1165210027,0.1132956618
5055,0.1225710821,0.1132956618
5056,0.1143353718,0.1132956618
5057,0.1293864162,0.1132956618
5058,0.1183321835,0.1132956618
5059,0.1161742966,0.1132956618
5060,0.1129193537,0.1129193537
5061,0.1179100890,0.1129193537
5062,0.1153934917,0.1129193537
5063,0.1132296486,0.1129193537
5064,0.1130318300,0.1129193537
5065,0.1143933435,0.1129193537
5066,0.1142818468,0.1129193537
5067,0.1133487813,0.1129193537
5068,0.1123570248,0.1123570248
5069,0.1130989959,0.1123570248
5070,0.1123268070,0.1123268070
5071,0.1140301556,0.1123268070
5072,0.1121300904,0.1121300904
5073,0.1140093627,0.1121300904
5074,0.1121235431,0.1121235431
5075,0.1137657006,0.1121235431
5076,0.1137897709,0.1121235431
5077,0.1127392946,0.1121235431
5078,0.1125919079,0.1121235431
5079,0.1128053927,0.1121235431
5080,0.1127493407,0.1121235431
5081,0.1126516592,0.1121235431
5082,0.1130654670,0.1121235431
5083,0.1129135382,0.1121235431
5084,0.1151584192,0.1121235431
5085,0.1155525594,0.1121235431
5086,0.1172775877,0.1121235431
5087,0.1165164931,0.1121235431
5088,0.1136070330,0.1121235431
5089,0.1162238807,0.1121235431
5090,0.1204125875,0.1121235431
5091,0.1149327012,0.1121235431
5092,0.1136335948,0.1121235431
5093,0.1142957536,0.1121235431
5094,0.1132368686,0.1121235431
5095,0.1146136651,0.1121235431
5096,0.1133324454,0.1121235431
5097,0.1107953761,0.1107953761
5098,0.1118051774,0.1107953761
5099,0.1087485225,0.1087485225
5100,0.1091673922,0.1087485225
5101,0.1086376092,0.1086376092
5102,0.1126010884,0.1086376092
5103,0.1100478934,0.1086376092
5104,0.1080688968,0.1080688968
5105,0.1086447335,0.1080688968
5106,0.1090546679,0.1080688968
5107,0.1098599313,0.1080688968
5108,0.1089093299,0.1080688968
5109,0.1099557534,0.1080688968
5110,0.1083404581,0.1080688968
5111,0.1092858176,0.1080688968
5112,0.1080894158,0.1080688968
5113,0.1083298697,0.1080688968
5114,0.1082933384,0.1080688968
5115,0.1088512803,0.1080688968
5116,0.1080306124,0.1080306124
5117,0.1084893777,0.1080306124
5118,0.1079093741,0.1079093741
5119,0.1078524309,0.1078524309
5120,0.1080673896,0.1078524309
5121,0.1078483567,0.1078483567
5122,0.1078004348,0.1078004348
5123,0.1078435882,0.1078004348
5124,0.1078862519,0.1078004348
5125,0.1078323653,0.1078004348
5126,0.1077827628,0.1077827628
5127,0.1078383806,0.1077827628
5128,0.1062004813,0.1062004813
5129,0.1198068988,0.1062004813
5130,0.1053943950,0.1053943950
5131,0.1070406379,0.1053943950
5132,0.1047484588,0.1047484588
5133,0.1039536279,0.1039536279
5134,0.1043028425,0.1039536279
5135,0.1044532008,0.1039536279
5136,0.1044578700,0.1039536279
5137,0.1049193526,0.1039536279
5138,0.1041584110,0.1039536279
5139,0.1034883766,0.1034883766
5140,0.1036111956,0.1034883766
5141,0.1033838906,0.1033838906
5142,0.1034114614,0.1033838906
5143,0.1033023285,0.1033023285
5144,0.1030157108,0.1030157108
5145,0.1036038107,0.1030157108
5146,0.1029328608,0.1029328608
5147,0.1031100205,0.1029328608
5148,0.1030954998,0.1029328608
5149,0.1032290783,0.1029328608
5150,0.1028276511,0.1028276511
5151,0.1026291810,0.1026291810
5152,0.1025489545,0.1025489545
5153,0.1025350560,0.1025350560
5154,0.1025561202,0.1025350560
5155,0.1024972011,0.1024972011
5156,0.1024996867,0.1024972011
5157,0.1022110394,0.1022110394
5158,0.1018906923,0.1018906923
5159,0.1017616168,0.1017616168
5160,0.1017397926,0.1017397926
5161,0.1017744545,0.1017397926
5162,0.1015874102,0.1015874102
5163,0.1014637008,0.1014637008
5164,0.1013813320,0.1013813320
5165,0.1013260626,0.1013260626
5166,0.1012886486,0.1012886486
5167,0.1011451836,0.1011451836
5168,0.1010487696,0.1010487696
5169,0.1010301370,0.1010301370
5170,0.1009636110,0.1009636110
5171,0.1009500646,0.1009500646
5172,0.1009370117,0.1009370117
5173,0.1009867463,0.1009370117
5174,0.1008938287,0.1008938287
5175,0.1008725017,0.1008725017
5176,0.1009529315,0.1008725017
5177,0.1009077034,0.1008725017
5178,0.1009078436,0.1008725017
5179,0.1008935725,0.1008725017
5180,0.1009218000,0.1008725017
5181,0.1009178858,0.1008725017
5182,0.1008832733,0.1008725017
5183,0.1009110446,0.1008725017
5184,0.1009131992,0.1008725017
5185,0.1008706205,0.1008706205
5186,0.1008691531,0.1008691531
5187,0.1008888415,0.1008691531
5188,0.1008979147,0.1008691531
5189,0.1008599944,0.1008599944
5190,0.1008703273,0.1008599944
5191,0.1008953367,0.1008599944
5192,0.1008934529,0.1008599944
5193,0.1008472086,0.1008472086
5194,0.1009848519,0.1008472086
5195,0.1008291882,0.1008291882
5196,0.1008907382,0.1008291882
5197,0.1008352365,0.1008291882
5198,0.1008722225,0.1008291882
5199,0.1008340313,0.1008291882
5200,0.1008604278,0.1008291882
5201,0.1008361466,0.1008291882
5202,0.1008719275,0.1008291882
5203,0.1008360802,0.1008291882
5204,0.1008347862,0.1008291882
5205,0.1008550095,0.1008291882
5206,0.1008335527,0.1008291882
5207,0.1008674465,0.1008291882
5208,0.1008194216,0.1008194216
5209,0.1008291376,0.1008194216
5210,0.1008418841,0.1008194216
5211,0.1008287336,0.1008194216
5212,0.1008307515,0.1008194216
5213,0.1008470804,0.1008194216
5214,0.1008272913,0.1008194216
5215,0.1008423382,0.1008194216
5216,0.1008322452,0.1008194216
5217,0.1008774323,0.1008194216
5218,0.1009094482,0.1008194216
5219,0.1009054688,0.1008194216
5220,0.1008247598,0.1008194216
5221,0.1009314448,0.1008194216
5222,0.1010560353,0.1008194216
5223,0.1009130797,0.1008194216
5224,0.1008647578,0.1008194216
5225,0.1008809556,0.1008194216
5226,0.1011297365,0.1008194216
5227,0.1012530608,0.1008194216
5228,0.1008196891,0.1008194216
5229,0.1010602951,0.1008194216
5230,0.1009883340,0.1008194216
5231,0.1009807260,0.1008194216
5232,0.1008153525,0.1008153525
5233,0.1009697589,0.1008153525
5234,0.1008912793,0.1008153525
5235,0.1008959530,0.1008153525
5236,0.1008510580,0.1008153525
5237,0.1008450918,0.1008153525
5238,0.1008196470,0.1008153525
5239,0.1008155461,0.1008153525
5240,0.1008437393,0.1008153525
5241,0.1008313692,0.1008153525
5242,0.1008177064,0.1008153525
5243,0.1008038320,0.1008038320
5244,0.1007951004,0.1007951004
5245,0.1007896306,0.1007896306
5246,0.1007862247,0.1007862247
5247,0.1007841206,0.1007841206
5248,0.1007828347,0.1007828347
5249,0.1007820602,0.1007820602
5250,0.1007816034,0.1007816034
5251,0.1007760400,0.1007760400
5252,0.1007151901,0.1007151901
5253,0.1007743085,0.1007151901
5254,0.1007237929,0.1007151901
5255,0.1007012150,0.1007012150
5256,0.1007159672,0.1007012150
5257,0.1006710398,0.1006710398
5258,0.1006810738,0.1006710398
5259,0.1006890204,0.1006710398
5260,0.1006898168,0.1006710398
5261,0.1006582965,0.1006582965
5262,0.1006838363,0.1006582965
5263,0.1006930564,0.1006582965
5264,0.1006975060,0.1006582965
5265,0.1006578115,0.1006578115
5266,0.1006650214,0.1006578115
5267,0.1006543846,0.1006543846
5268,0.1007170121,0.1006543846
5269,0.1006873250,0.1006543846
5270,0.1005578637,0.1005578637
5271,0.1005918623,0.1005578637
5272,0.1005476782,0.1005476782
5273,0.1006151276,0.1005476782
5274,0.1006329007,0.1005476782
5275,0.1005823105,0.1005476782
5276,0.1005812057,0.1005476782
5277,0.1006560937,0.1005476782
5278,0.1006001714,0.1005476782
5279,0.1005431080,0.1005431080
5280,0.1005027872,0.1005027872
5281,0.1005645236,0.1005027872
5282,0.1004958085,0.1004958085
5283,0.1005183485,0.1004958085
5284,0.1005545371,0.1004958085
5285,0.1004717578,0.1004717578
5286,0.1004232294,0.1004232294
5287,0.1003960688,0.1003960688
5288,0.1004346409,0.1003960688
5289,0.1002047064,0.1002047064
5290,0.0999483550,0.0999483550
5291,0.0999243519,0.0999243519
5292,0.0998540348,0.0998540348
5293,0.0998307133,0.0998307133
5294,0.0998331335,0.0998307133
5295,0.0998161055,0.0998161055
5296,0.0998181806,0.0998161055
5297,0.0998113519,0.0998113519
5298,0.0998077230,0.0998077230
5299,0.0997425261,0.0997425261
5300,0.0997487575,0.0997425261
