Timestamp,Run,Generation,BestFitness,AvgFitness,Best_ST,Best_LX,Best_Profit
2025-10-05 19:27:05,20,4,0.750000,0.598652,22,9,1020.00
2025-10-05 19:27:05,20,5,0.750000,0.504289,22,9,1020.00
2025-10-05 19:27:05,20,6,0.750000,0.514706,22,9,1020.00
2025-10-05 19:27:05,20,7,0.750000,0.562132,22,9,1020.00
2025-10-05 19:27:05,20,8,0.750000,0.549142,22,9,1020.00
2025-10-05 19:27:05,20,9,0.764706,0.584804,24,8,1040.00
2025-10-05 19:27:05,20,10,0.764706,0.614216,24,8,1040.00
2025-10-05 19:27:05,20,11,0.764706,0.623284,24,8,1040.00
2025-10-05 19:27:05,20,12,0.764706,0.616912,24,8,1040.00
2025-10-05 19:27:05,20,13,0.764706,0.586275,24,8,1040.00
2025-10-05 19:27:05,20,14,0.764706,0.583701,24,8,1040.00
2025-10-05 19:27:05,20,15,0.764706,0.630882,24,8,1040.00
2025-10-05 19:27:05,20,16,0.764706,0.580515,24,8,1040.00
2025-10-05 19:27:05,20,17,0.764706,0.613358,24,8,1040.00
2025-10-05 19:27:05,20,18,0.764706,0.625245,24,8,1040.00
2025-10-05 19:27:05,20,19,0.764706,0.616054,24,8,1040.00
2025-10-05 19:27:05,21,0,0.676471,0.424020,20,8,920.00
2025-10-05 19:27:05,21,1,0.705882,0.508701,16,12,960.00
2025-10-05 19:27:05,21,2,0.720588,0.547181,22,8,980.00
2025-10-05 19:27:05,21,3,0.750000,0.514828,22,9,1020.00
2025-10-05 19:27:05,21,4,0.750000,0.549755,22,9,1020.00
2025-10-05 19:27:05,21,5,0.750000,0.541912,22,9,1020.00
2025-10-05 19:27:05,21,6,0.764706,0.541912,24,8,1040.00
2025-10-05 19:27:05,21,7,0.764706,0.534069,24,8,1040.00
2025-10-05 19:27:05,21,8,0.764706,0.558946,24,8,1040.00
2025-10-05 19:27:05,21,9,0.764706,0.586275,24,8,1040.00
2025-10-05 19:27:05,21,10,0.764706,0.561029,24,8,1040.00
2025-10-05 19:27:05,21,11,0.764706,0.546569,24,8,1040.00
2025-10-05 19:27:05,21,12,0.764706,0.590196,24,8,1040.00
2025-10-05 19:27:05,21,13,0.764706,0.593627,24,8,1040.00
2025-10-05 19:27:05,21,14,0.764706,0.607721,24,8,1040.00
2025-10-05 19:27:05,21,15,0.764706,0.592402,24,8,1040.00
2025-10-05 19:27:05,21,16,0.764706,0.587745,24,8,1040.00
2025-10-05 19:27:05,21,17,0.764706,0.562745,24,8,1040.00
2025-10-05 19:27:05,21,18,0.764706,0.592157,24,8,1040.00
2025-10-05 19:27:05,21,19,0.764706,0.532108,24,8,1040.00
2025-10-05 19:27:05,22,0,0.691176,0.390319,14,13,940.00
2025-10-05 19:27:05,22,1,0.691176,0.478064,14,13,940.00
2025-10-05 19:27:05,22,2,0.735294,0.528064,20,10,1000.00
2025-10-05 19:27:05,22,3,0.764706,0.557966,24,8,1040.00
2025-10-05 19:27:05,22,4,0.764706,0.526838,24,8,1040.00
2025-10-05 19:27:05,22,5,0.764706,0.536397,24,8,1040.00
2025-10-05 19:27:05,22,6,0.764706,0.489583,24,8,1040.00
2025-10-05 19:27:05,22,7,0.764706,0.513480,24,8,1040.00
2025-10-05 19:27:05,22,8,0.764706,0.565686,24,8,1040.00
2025-10-05 19:27:05,22,9,0.764706,0.513113,24,8,1040.00
2025-10-05 19:27:05,22,10,0.764706,0.523529,24,8,1040.00
2025-10-05 19:27:05,22,11,0.764706,0.475490,24,8,1040.00
2025-10-05 19:27:05,22,12,0.764706,0.507843,24,8,1040.00
2025-10-05 19:27:05,22,13,0.764706,0.598897,24,8,1040.00
2025-10-05 19:27:05,22,14,0.764706,0.545588,24,8,1040.00
2025-10-05 19:27:05,22,15,0.764706,0.498407,24,8,1040.00
2025-10-05 19:27:05,22,16,0.764706,0.528554,24,8,1040.00
2025-10-05 19:27:05,22,17,0.764706,0.532598,24,8,1040.00
2025-10-05 19:27:05,22,18,0.764706,0.575858,24,8,1040.00
2025-10-05 19:27:05,22,19,0.764706,0.546324,24,8,1040.00
2025-10-05 19:27:05,23,0,0.735294,0.390196,24,7,1000.00
2025-10-05 19:27:05,23,1,0.735294,0.509314,24,7,1000.00
2025-10-05 19:27:05,23,2,0.735294,0.524265,24,7,1000.00
2025-10-05 19:27:05,23,3,0.735294,0.517770,24,7,1000.00
2025-10-05 19:27:05,23,4,0.735294,0.530025,24,7,1000.00
2025-10-05 19:27:05,23,5,0.735294,0.538603,24,7,1000.00
2025-10-05 19:27:05,23,6,0.735294,0.520466,24,7,1000.00
2025-10-05 19:27:05,23,7,0.735294,0.488235,24,7,1000.00
2025-10-05 19:27:05,23,8,0.735294,0.477574,24,7,1000.00
2025-10-05 19:27:05,23,9,0.735294,0.509804,24,7,1000.00
2025-10-05 19:27:05,23,10,0.764706,0.507843,24,8,1040.00
2025-10-05 19:27:05,23,11,0.764706,0.521691,24,8,1040.00
2025-10-05 19:27:05,23,12,0.764706,0.556495,24,8,1040.00
2025-10-05 19:27:05,23,13,0.764706,0.543137,24,8,1040.00
2025-10-05 19:27:05,23,14,0.764706,0.543750,24,8,1040.00
2025-10-05 19:27:05,23,15,0.764706,0.520833,24,8,1040.00
2025-10-05 19:27:05,23,16,0.764706,0.514583,24,8,1040.00
2025-10-05 19:27:05,23,17,0.764706,0.546446,24,8,1040.00
2025-10-05 19:27:05,23,18,0.764706,0.548775,24,8,1040.00
2025-10-05 19:27:05,23,19,0.764706,0.537132,24,8,1040.00
2025-10-05 19:27:05,24,0,0.698529,0.428431,21,8,950.00
2025-10-05 19:27:05,24,1,0.698529,0.448039,21,8,950.00
2025-10-05 19:27:05,24,2,0.750000,0.504289,22,9,1020.00
2025-10-05 19:27:05,24,3,0.750000,0.536152,22,9,1020.00
2025-10-05 19:27:05,24,4,0.750000,0.543995,22,9,1020.00
2025-10-05 19:27:05,24,5,0.750000,0.542525,22,9,1020.00
2025-10-05 19:27:05,24,6,0.750000,0.595098,22,9,1020.00
2025-10-05 19:27:05,24,7,0.750000,0.547304,22,9,1020.00
2025-10-05 19:27:05,24,8,0.750000,0.589828,22,9,1020.00
2025-10-05 19:27:05,24,9,0.750000,0.557721,22,9,1020.00
2025-10-05 19:27:05,24,10,0.764706,0.570588,24,8,1040.00
2025-10-05 19:27:05,24,11,0.764706,0.598407,24,8,1040.00
2025-10-05 19:27:05,24,12,0.764706,0.616299,24,8,1040.00
2025-10-05 19:27:05,24,13,0.764706,0.571814,24,8,1040.00
2025-10-05 19:27:05,24,14,0.764706,0.608578,24,8,1040.00
2025-10-05 19:27:05,24,15,0.764706,0.621691,24,8,1040.00
2025-10-05 19:27:05,24,16,0.764706,0.629657,24,8,1040.00
2025-10-05 19:27:05,24,17,0.764706,0.565074,24,8,1040.00
2025-10-05 19:27:05,24,18,0.764706,0.615809,24,8,1040.00
2025-10-05 19:27:05,24,19,0.764706,0.656127,24,8,1040.00
2025-10-05 19:27:05,25,0,0.595588,0.364461,14,14,980.00
2025-10-05 19:27:05,25,1,0.720588,0.419853,22,8,980.00
2025-10-05 19:27:05,25,2,0.720588,0.461520,22,8,980.00
2025-10-05 19:27:05,25,3,0.750000,0.512010,22,9,1020.00
2025-10-05 19:27:05,25,4,0.750000,0.511765,22,9,1020.00
2025-10-05 19:27:05,25,5,0.750000,0.521446,22,9,1020.00
2025-10-05 19:27:05,25,6,0.750000,0.547672,22,9,1020.00
2025-10-05 19:27:05,25,7,0.750000,0.561887,22,9,1020.00
2025-10-05 19:27:05,25,8,0.750000,0.593137,22,9,1020.00
2025-10-05 19:27:05,25,9,0.750000,0.572304,22,9,1020.00
2025-10-05 19:27:05,25,10,0.750000,0.562990,22,9,1020.00
2025-10-05 19:27:05,25,11,0.750000,0.558578,22,9,1020.00
2025-10-05 19:27:05,25,12,0.764706,0.534436,24,8,1040.00
2025-10-05 19:27:05,25,13,0.764706,0.578554,24,8,1040.00
2025-10-05 19:27:05,25,14,0.764706,0.556373,24,8,1040.00
2025-10-05 19:27:05,25,15,0.764706,0.585049,24,8,1040.00
2025-10-05 19:27:05,25,16,0.764706,0.543137,24,8,1040.00
2025-10-05 19:27:05,25,17,0.764706,0.535784,24,8,1040.00
2025-10-05 19:27:05,25,18,0.764706,0.544118,24,8,1040.00
2025-10-05 19:27:05,25,19,0.764706,0.552696,24,8,1040.00
2025-10-05 19:27:05,26,0,0.676471,0.358578,12,14,920.00
2025-10-05 19:27:05,26,1,0.705882,0.448775,20,9,960.00
2025-10-05 19:27:05,26,2,0.705882,0.495711,20,9,960.00
2025-10-05 19:27:05,26,3,0.705882,0.506250,20,9,960.00
2025-10-05 19:27:05,26,4,0.705882,0.524755,20,9,960.00
2025-10-05 19:27:05,26,5,0.720588,0.512868,22,8,980.00
2025-10-05 19:27:05,26,6,0.720588,0.463113,22,8,980.00
2025-10-05 19:27:05,26,7,0.720588,0.486029,22,8,980.00
2025-10-05 19:27:05,26,8,0.750000,0.565196,22,9,1020.00
2025-10-05 19:27:05,26,9,0.750000,0.526838,22,9,1020.00
2025-10-05 19:27:05,26,10,0.750000,0.518873,22,9,1020.00
2025-10-05 19:27:05,26,11,0.750000,0.578309,22,9,1020.00
2025-10-05 19:27:05,26,12,0.750000,0.509314,22,9,1020.00
2025-10-05 19:27:05,26,13,0.750000,0.561887,22,9,1020.00
2025-10-05 19:27:05,26,14,0.750000,0.531250,22,9,1020.00
2025-10-05 19:27:05,26,15,0.750000,0.527206,22,9,1020.00
2025-10-05 19:27:05,26,16,0.764706,0.584436,24,8,1040.00
2025-10-05 19:27:05,26,17,0.764706,0.638603,24,8,1040.00
2025-10-05 19:27:05,26,18,0.764706,0.592647,24,8,1040.00
2025-10-05 19:27:05,26,19,0.764706,0.626961,24,8,1040.00
2025-10-05 19:27:05,27,0,0.676471,0.477696,20,8,920.00
2025-10-05 19:27:05,27,1,0.705882,0.555882,20,9,960.00
2025-10-05 19:27:05,27,2,0.735294,0.529902,24,7,1000.00
2025-10-05 19:27:05,27,3,0.735294,0.538603,24,7,1000.00
2025-10-05 19:27:05,27,4,0.742647,0.556005,23,8,1010.00
2025-10-05 19:27:05,27,5,0.742647,0.584559,23,8,1010.00
2025-10-05 19:27:05,27,6,0.742647,0.576961,23,8,1010.00
2025-10-05 19:27:05,27,7,0.742647,0.592647,23,8,1010.00
2025-10-05 19:27:05,27,8,0.742647,0.612500,23,8,1010.00
2025-10-05 19:27:05,27,9,0.742647,0.549387,23,8,1010.00
2025-10-05 19:27:05,27,10,0.742647,0.575858,23,8,1010.00
2025-10-05 19:27:05,27,11,0.742647,0.522304,23,8,1010.00
2025-10-05 19:27:05,27,12,0.764706,0.566299,24,8,1040.00
2025-10-05 19:27:05,27,13,0.764706,0.530882,24,8,1040.00
2025-10-05 19:27:05,27,14,0.764706,0.570466,24,8,1040.00
2025-10-05 19:27:05,27,15,0.764706,0.579044,24,8,1040.00
2025-10-05 19:27:05,27,16,0.764706,0.598407,24,8,1040.00
2025-10-05 19:27:05,27,17,0.764706,0.585294,24,8,1040.00
2025-10-05 19:27:05,27,18,0.764706,0.612623,24,8,1040.00
2025-10-05 19:27:05,27,19,0.764706,0.567402,24,8,1040.00
2025-10-05 19:27:05,28,0,0.713235,0.453676,19,10,970.00
2025-10-05 19:27:05,28,1,0.713235,0.488848,19,10,970.00
2025-10-05 19:27:05,28,2,0.764706,0.544363,24,8,1040.00
2025-10-05 19:27:05,28,3,0.764706,0.506618,24,8,1040.00
2025-10-05 19:27:05,28,4,0.764706,0.543627,24,8,1040.00
2025-10-05 19:27:05,28,5,0.764706,0.546201,24,8,1040.00
2025-10-05 19:27:05,28,6,0.764706,0.531985,24,8,1040.00
2025-10-05 19:27:05,28,7,0.764706,0.583088,24,8,1040.00
2025-10-05 19:27:05,28,8,0.764706,0.544853,24,8,1040.00
2025-10-05 19:27:05,28,9,0.764706,0.587500,24,8,1040.00
2025-10-05 19:27:05,28,10,0.764706,0.542402,24,8,1040.00
2025-10-05 19:27:05,28,11,0.764706,0.539706,24,8,1040.00
2025-10-05 19:27:05,28,12,0.764706,0.600980,24,8,1040.00
2025-10-05 19:27:05,28,13,0.764706,0.615686,24,8,1040.00
2025-10-05 19:27:05,28,14,0.764706,0.569975,24,8,1040.00
2025-10-05 19:27:05,28,15,0.764706,0.598897,24,8,1040.00
2025-10-05 19:27:05,28,16,0.764706,0.589216,24,8,1040.00
2025-10-05 19:27:05,28,17,0.764706,0.551838,24,8,1040.00
2025-10-05 19:27:05,28,18,0.764706,0.549142,24,8,1040.00
2025-10-05 19:27:05,28,19,0.764706,0.573775,24,8,1040.00
2025-10-05 19:27:05,29,0,0.698529,0.408824,17,11,950.00
2025-10-05 19:27:05,29,1,0.764706,0.462377,24,8,1040.00
2025-10-05 19:27:05,29,2,0.764706,0.490809,24,8,1040.00
2025-10-05 19:27:05,29,3,0.764706,0.466422,24,8,1040.00
2025-10-05 19:27:05,29,4,0.764706,0.529289,24,8,1040.00
2025-10-05 19:27:05,29,5,0.764706,0.519240,24,8,1040.00
2025-10-05 19:27:05,29,6,0.764706,0.481005,24,8,1040.00
2025-10-05 19:27:05,29,7,0.764706,0.521201,24,8,1040.00
2025-10-05 19:27:05,29,8,0.764706,0.533824,24,8,1040.00
2025-10-05 19:27:05,29,9,0.764706,0.536642,24,8,1040.00
2025-10-05 19:27:05,29,10,0.764706,0.556863,24,8,1040.00
2025-10-05 19:27:05,29,11,0.764706,0.565564,24,8,1040.00
2025-10-05 19:27:05,29,12,0.764706,0.568995,24,8,1040.00
2025-10-05 19:27:05,29,13,0.764706,0.568137,24,8,1040.00
2025-10-05 19:27:05,29,14,0.764706,0.609314,24,8,1040.00
2025-10-05 19:27:05,29,15,0.764706,0.588603,24,8,1040.00
2025-10-05 19:27:05,29,16,0.764706,0.606985,24,8,1040.00
2025-10-05 19:27:05,29,17,0.764706,0.601838,24,8,1040.00
2025-10-05 19:27:05,29,18,0.764706,0.607353,24,8,1040.00
2025-10-05 19:27:05,29,19,0.764706,0.618627,24,8,1040.00
2025-10-05 19:27:05,30,0,0.709559,0.378064,23,9,1050.00
2025-10-05 19:27:05,30,1,0.709559,0.443627,23,9,1050.00
2025-10-05 19:27:05,30,2,0.742647,0.480760,23,8,1010.00
2025-10-05 19:27:05,30,3,0.750000,0.481373,22,9,1020.00
2025-10-05 19:27:05,30,4,0.750000,0.535294,22,9,1020.00
2025-10-05 19:27:05,30,5,0.750000,0.566544,22,9,1020.00
2025-10-05 19:27:05,30,6,0.764706,0.566176,24,8,1040.00
2025-10-05 19:27:05,30,7,0.764706,0.553064,24,8,1040.00
2025-10-05 19:27:05,30,8,0.764706,0.575735,24,8,1040.00
2025-10-05 19:27:05,30,9,0.764706,0.500613,24,8,1040.00
2025-10-05 19:27:05,30,10,0.764706,0.514216,24,8,1040.00
2025-10-05 19:27:05,30,11,0.764706,0.587255,24,8,1040.00
2025-10-05 19:27:05,30,12,0.764706,0.583701,24,8,1040.00
2025-10-05 19:27:05,30,13,0.764706,0.585907,24,8,1040.00
2025-10-05 19:27:05,30,14,0.764706,0.600490,24,8,1040.00
2025-10-05 19:27:05,30,15,0.764706,0.537623,24,8,1040.00
2025-10-05 19:27:05,30,16,0.764706,0.535049,24,8,1040.00
2025-10-05 19:27:05,30,17,0.764706,0.582353,24,8,1040.00
2025-10-05 19:27:05,30,18,0.764706,0.527328,24,8,1040.00
2025-10-05 19:27:05,30,19,0.764706,0.572181,24,8,1040.00
