link_imagem,titulo_documento
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B530%7Dmistura.png,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B185%7Daviao_sch.png,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B350%7Dcanhao_bananeiro.png,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B161%7Dfig_3.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B79%7Dmoritoramento_1.png,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18400%5D%7B459%7Dfigura_9b_estrias_necroticas.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B419%7Dfigura_9c_pontuacoes_necroticas_no_engaco.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B370%7Dfigura_9b_estrias_necroticas.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B401%7Dfigura_9a_estrias_cloroticas.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B495%7Dfigura_9d_pontuacoes_necroticas_em_frutos.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18400%5D%7B393%7Dfigura_10_cochonilha.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ESTRIAS DA BANANEIRA - BSV
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18398%5D%7B365%7Dpanama_1.png,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B245%7Dfigura_6a_sintomas_externos.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B379%7Dfigura_6b_sintomas_externos.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B222%7Dfigura_6c_sintomas_expernos.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B122%7Dfigura_6d_sintomas_pseudocaule.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B351%7Dfigura_5a_sintomas_externos.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B169%7Dfigura_5b_fendilhamento_mal_do_panama.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B52%7Dfigura_5c_sintyomas_pseudocaule.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18398%5D%7B532%7Dfigura_5d_sintoma_rizoma.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MAL-DO-PANAMÁ
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18399%5D%7B141%7Dfigura_7b_folha_com_faixas_amarelas.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MOSAICO DA BANANEIRA - CMV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B282%7Dfigura_8_impatiens.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MOSAICO DA BANANEIRA - CMV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B518%7Dfigura_7a_frutos_cmv.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MOSAICO DA BANANEIRA - CMV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B124%7Dfigura_7b_folha_com_faixas_amarelas.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MOSAICO DA BANANEIRA - CMV
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18399%5D%7B229%7Dfigura_7c_reducao_e_deformacao.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MOSAICO DA BANANEIRA - CMV
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18405%5D%7B55%7Dtombamento.png,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - CONTROLE DOS NEMATOIDES
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18405%5D%7B411%7Dplanta_3.png,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - CONTROLE DOS NEMATOIDES
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18401%5D%7B481%7Dnematoide_cavernicola.png,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - NEMATOIDE CAVERNÍCOLA (Radopholus similis)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18404%5D%7B32%7Dnematoide_das_galhas_das_raizes.png,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - NEMATOIDE DAS GALHAS RADICULARES (Meloidogynespp.)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18403%5D%7B82%7Dzilton_2.png,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - NEMATOIDE DAS LESÕES RADICULARES (Pratylenchus coffeae)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18402%5D%7B191%7Dnematoide_espiralado_1.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - NEMATOIDES - NEMATOIDE ESPIRALADO DA BANANEIRA (Helicotylenchus multicinctus)
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18407%5D%7B316%7Dpodridao_coroa_1.png,BANANA - Fitossanidade - Principais doenças da bananeira - PODRIDÃO DA COROA
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18407%5D%7B263%7Dfigura_12b_podridao_coroa.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - PODRIDÃO DA COROA
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18407%5D%7B446%7Dfigura_12a_prodridao_coroa.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - PODRIDÃO DA COROA
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18394%5D%7B238%7Dsigatoka_amarela.png,BANANA - Fitossanidade - Principais doenças da bananeira - SIGATOKA AMARELA
