link_imagem,titulo_documento
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9133%5D%7B276%7Dgrafico_1.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Temperatura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9133%5D%7B478%7Dgrafico_2.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Temperatura
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9133%5D%7B227%7Dgrafico_3.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Temperatura
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9134%5D%7B378%7Doxigenio_dissolvido.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Oxigênio dissolvido
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9135%5D%7B453%7Ddisco_de_secchi.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Transparência
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9158%5D%7B162%7Dph.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - pH
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9158%5D%7B315%7Dembrapa.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - pH
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9155%5D%7B525%7Dalcalinidade.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Alcalinidade
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9155%5D%7B481%7Dkubitza.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Alcalinidade
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9156%5D%7B416%7Damonia.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Amônia
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9156%5D%7B271%7Damonia.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Amônia
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B9157%5D%7B442%7Dnitrito.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Nitrito
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9157%5D%7B281%7Dnitrito_1.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Nitrito
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B9157%5D%7B294%7Dnitrito.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Qualidade de água - Nitrito
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17917%5D%7B267%7Dbercario.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Berçário
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17917%5D%7B273%7Dbercario.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Berçário
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17917%5D%7B95%7Dbercario_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Berçário
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B17916%5D%7B38%7Dcoleta_4.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B225%7Damostras.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B256%7Dcoleta_1.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B92%7Dcoleta_2.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B516%7Dcoleta_3.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B512%7Dcoleta_4.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B17916%5D%7B88%7Dcoleta_5.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Coleta de amostras para diagnóstico em laboratório
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B8913%5D%7B56%7Dcolumnariose.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Columnariose
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B8913%5D%7B378%7Dcolonariose.jpg,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Columnariose
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B8959%5D%7B348%7Dstrepto.png,PISCICULTURA EM VIVEIROS ESCAVADOS - Tilapicultura - Enfermidades na tilapicultura - Bactérias - Estreptococose
